work_id,state,district,constituency,house,mp_name,work_title,category,implementing_agency,vendor_id,vendor_name,recommendation_date,sanction_date,estimated_cost_inr,sor_benchmark_cost_inr,expenditure_incurred_inr,completion_pct,days_stalled,work_status,latitude,longitude,photo_phash,photo_exif_lat,photo_exif_lon,declared_category_at_completion,milestone_count,anomaly_label
WRK-DEL-00636,Delhi,New Delhi,New Delhi,Lok Sabha,Kavita Tripathi,Construction of Public Toilet Complex Panchayat East,Sanitation,Municipal Corporation Engineering Wing,VEN-DEL-004,Sri Balaji Electricals,2024-10-19,2024-11-04,1471323,1562746,1079583,75,170,In Progress,28.806755,77.139165,05cddf23791b427c,28.806259,77.140669,Sanitation,2,COMPLIANT
WRK-BIH-00092,Bihar,Muzaffarpur,Muzaffarpur,Lok Sabha,Rekha Singh,Construction of Storm Water Drainage Municipal Ward 18,Drainage,Public Works Division,VEN-BIH-004,Kashi Builders & Co,2024-07-25,2024-08-05,2865536,2966196,1655160,60,308,Stalled,24.709094,85.543916,7867fab1d338c894,24.708473,85.544848,Drainage,2,COMPLIANT
WRK-ODI-00403,Odisha,Khordha,Khordha,Lok Sabha,Sunil Gupta,Construction of Health Wellness Centre Colony Block A,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-ODI-004,Vindhya Builders & Co,2025-02-11,2025-03-12,2288340,1996359,0,0,551,Stalled,21.1661,84.784929,a62ce4b96fc38b46,21.165103,84.784918,Health Infrastructure,0,COMPLIANT
WRK-ASS-00058,Assam,Dibrugarh,Dibrugarh,Lok Sabha,Neha Bhatt,Establishment of IT Skill Development Centre Panchayat East,Skill Development,Panchayati Raj Engineering Dept,VEN-ASS-001,Nilgiri Construction Pvt Ltd,2024-06-26,2024-07-17,2597885,2764454,1023063,40,474,Stalled,26.166069,92.779297,3a65c2c24c52e4b1,26.168066,92.78071,Skill Development,2,COMPLIANT
WRK-HAR-00187,Haryana,Panipat,Panipat,Lok Sabha,Vikram Reddy,Renovation of Primary Health Sub-Centre Colony Block A,Health Infrastructure,District Rural Development Agency,VEN-HAR-003,Purvanchal Construction Pvt Ltd,2023-11-06,2023-11-21,1357372,1453357,1291855,100,0,Completed,29.154141,75.882228,47dbdebb403db8fc,29.153321,75.881876,Health Infrastructure,2,COMPLIANT
WRK-KER-00274,Kerala,Thiruvananthapuram,Thiruvananthapuram,Lok Sabha,Girish Joshi,Village Electrification Works New Township Sector 3,Electrification,Public Works Division,VEN-KER-004,Namma Engineering Works,2024-11-09,2024-11-27,2134193,2358586,0,0,656,Stalled,10.628174,76.332432,e643401ee974953b,10.626391,76.333629,Electrification,0,COMPLIANT
WRK-PUN-00433,Punjab,Ludhiana,Ludhiana,Lok Sabha,Pradeep Patel,Village Electrification Works Ward 4,Electrification,Zilla Parishad Works Department,VEN-PUN-006,Om Sai Waterworks Solutions,2025-02-25,2025-03-10,1879174,1953267,1863856,100,0,Completed,30.87012,75.006051,f9abe28ed7c398c5,30.871443,75.006689,Electrification,2,COMPLIANT
WRK-HAR-00172,Haryana,Gurugram,Gurugram,Lok Sabha,Vikram Reddy,Construction of Health Wellness Centre Ward 12,Health Infrastructure,Panchayati Raj Engineering Dept,VEN-HAR-001,Om Sai Infrastructure Solutions,2023-04-18,2023-05-16,498177,583252,426834,90,122,In Progress,28.707175,76.317032,710e3e02ba07ce9a,28.707201,76.317546,Health Infrastructure,2,COMPLIANT
WRK-MEG-00365,Meghalaya,West Garo Hills,West Garo Hills,Lok Sabha,Ravi Naik,Renovation of Government Primary School New Township Sector 3,Education Infrastructure,District Rural Development Agency,VEN-MEG-001,Nilgiri Civil Contractors,2023-07-26,2023-08-20,3046420,2795516,2613340,90,113,In Progress,25.229113,91.236074,55d9cee79cc30f78,25.230457,91.237026,Education Infrastructure,2,COMPLIANT
WRK-JHA-00243,Jharkhand,Jamshedpur,Jamshedpur,Lok Sabha,Manoj Sharma,Children's Play Area Development Municipal Ward 18,Parks & Recreation,Zilla Parishad Works Department,VEN-JHA-005,Kashi Construction Pvt Ltd,2025-05-10,2025-06-09,297982,336925,173833,60,185,Stalled,23.933797,85.370861,a43c99f258115cc2,23.934282,85.372697,Parks & Recreation,2,COMPLIANT
WRK-NAG-00400,Nagaland,Dimapur,Dimapur,Lok Sabha,Anil Tripathi,Renovation of Primary Health Sub-Centre Ward 9,Health Infrastructure,Zilla Parishad Works Department,VEN-NAG-003,Purvanchal Construction Pvt Ltd,2024-04-23,2024-05-16,1203854,1198730,460181,40,511,Stalled,26.54609,94.261292,184079329c6fd646,26.544531,94.259836,Health Infrastructure,2,COMPLIANT
WRK-DEL-00635,Delhi,New Delhi,New Delhi,Rajya Sabha,Kavita Tripathi,Repair of Village Approach Road Gram Sabha Zone 2,Roads & Connectivity,Public Works Division,VEN-DEL-002,Ganga Infrastructure Solutions,2025-02-23,2025-03-25,1875407,1920011,1865376,100,0,Completed,29.040255,77.180131,7aa40e33690b57f7,29.038948,77.179874,Roads & Connectivity,2,COMPLIANT
WRK-KAR-00258,Karnataka,Mysuru,Mysuru,Lok Sabha,Neha Naik,Construction of Community Hall Sector 7,Public Amenities,Public Works Division,VEN-KAR-002,Deccan Infra Projects,2023-09-09,2023-09-30,3009223,2825056,2958233,100,0,Completed,15.248991,75.57808,7bc61caaa2d4bb2f,15.247444,75.578781,Public Amenities,2,COMPLIANT
WRK-JHA-00231,Jharkhand,Dhanbad,Dhanbad,Lok Sabha,Manoj Sharma,Construction of Health Wellness Centre Gram Sabha Zone 2,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-JHA-003,Konkan Nirman Udyog,2023-05-26,2023-06-12,3788843,3841324,0,0,1190,Stalled,23.690161,85.453226,76293091da49c52b,23.689614,85.453036,Health Infrastructure,0,COMPLIANT
WRK-RAJ-00466,Rajasthan,Jodhpur,Jodhpur,Lok Sabha,Girish Bhatt,Construction of Community Hall Ward 12,Public Amenities,District Rural Development Agency,VEN-RAJ-003,Shivalik Engineering Works,2025-05-26,2025-06-07,891993,946876,351063,40,279,Stalled,26.670931,74.586799,3938454496033023,26.669657,74.587652,Public Amenities,2,COMPLIANT
WRK-WES-00609,West Bengal,Kolkata,Kolkata,Lok Sabha,Anita Chauhan,Renovation of Government Primary School Panchayat East,Education Infrastructure,Public Works Division,VEN-WES-002,Sindhudurg Builders & Co,2025-02-04,2025-03-04,3041809,2947500,2907544,100,0,Completed,22.861048,87.732427,0e661644764f949f,22.863028,87.732827,Education Infrastructure,2,COMPLIANT
WRK-TAM-00494,Tamil Nadu,Chennai,Chennai,Rajya Sabha,Vikram Nair,Installation of RO Drinking Water Unit Panchayat West,Drinking Water,Public Works Division,VEN-TAM-005,Sindhudurg Nirman Udyog,2023-10-23,2023-11-12,1183881,1124794,856954,75,260,Stalled,11.379552,78.803731,7580bd78a6b534d2,11.37865,78.804554,Drinking Water,2,COMPLIANT
WRK-TEL-00527,Telangana,Warangal,Warangal,Lok Sabha,Geeta Nair,Construction of Health Wellness Centre Gram Sabha Zone 2,Health Infrastructure,Public Works Division,VEN-TEL-002,Nilgiri Waterworks Solutions,2023-04-04,2023-05-04,3510548,3708371,2092999,60,492,Stalled,18.488078,79.20795,648a2faabd3f5e31,18.48879,79.206884,Health Infrastructure,2,COMPLIANT
WRK-ASS-00060,Assam,Dibrugarh,Dibrugarh,Lok Sabha,Neha Bhatt,Community Sanitation Block New Township Sector 3,Sanitation,Panchayati Raj Engineering Dept,VEN-ASS-002,Purvanchal Nirman Udyog,2025-01-03,2025-01-16,3060460,2931750,2271084,75,152,In Progress,25.827292,92.829489,6ac1694cb676a122,25.825818,92.831128,Sanitation,2,COMPLIANT
WRK-MAH-00325,Maharashtra,Nagpur,Nagpur,Lok Sabha,Sunil Joshi,School Boundary Wall Construction Ward 4,Education Infrastructure,Public Works Division,VEN-MAH-003,Deccan Electricals,2023-05-08,2023-05-22,3336798,3881219,2418900,75,303,Stalled,19.421662,75.40101,3eecb2b9ec37855b,19.423637,75.399655,Education Infrastructure,2,COMPLIANT
WRK-MIZ-00380,Mizoram,Lunglei,Lunglei,Lok Sabha,Naveen Deshmukh,Establishment of IT Skill Development Centre Ward 9,Skill Development,Panchayati Raj Engineering Dept,VEN-MIZ-004,Nilgiri Waterworks Solutions,2023-10-01,2023-10-20,549760,622740,394013,75,265,Stalled,22.882863,92.657998,156d493b799bbc53,22.88168,92.659806,Skill Development,2,COMPLIANT
WRK-GOA-00133,Goa,North Goa,North Goa,Lok Sabha,Girish Mishra,Overhead Water Tank Construction Sector 7,Drinking Water,Panchayati Raj Engineering Dept,VEN-GOA-005,Sindhudurg Construction Pvt Ltd,2023-11-09,2023-12-04,1306510,1176144,756594,60,406,Stalled,15.626495,73.893446,6c77e8d21c6b1a94,15.625255,73.894412,Health Infrastructure,2,CATEGORY_DEVIATION
WRK-UTT-00563,Uttar Pradesh,Lucknow,Lucknow,Lok Sabha,Manoj Tripathi,Construction of Community Centre Ward 9,Community Infrastructure,Panchayati Raj Engineering Dept,VEN-UTT-002,Vindhya Construction Pvt Ltd,2025-01-04,2025-02-02,693990,804802,599386,90,59,In Progress,26.803316,80.62511,7d56b59672532d27,26.805083,80.625586,Community Infrastructure,2,COMPLIANT
WRK-GUJ-00156,Gujarat,Surat,Surat,Lok Sabha,Lakshmi Tripathi,Construction of Health Wellness Centre Panchayat West,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-GUJ-005,Malwa Builders & Co,2024-05-06,2024-06-03,743578,779124,145870,20,667,Stalled,22.509691,71.357191,79425bb159e64668,22.508881,71.357649,Health Infrastructure,2,COMPLIANT
WRK-TRI-00544,Tripura,West Tripura,West Tripura,Lok Sabha,Rajesh Bhatt,Children's Play Area Development Panchayat West,Parks & Recreation,Municipal Corporation Engineering Wing,VEN-TRI-002,Vindhya Infra Projects,2025-04-16,2025-05-15,1805728,2070059,1304232,75,122,In Progress,24.060615,91.718855,0f116e8cee7ce252,24.060439,91.720634,Parks & Recreation,2,COMPLIANT
WRK-AND-00688,Andhra Pradesh,Krishna,Krishna,Rajya Sabha,Kamlesh Mishra,Installation of Solar Street Lighting New Township Sector 3 Extension,Electrification,Panchayati Raj Engineering Dept,VEN-AND-004,Vindhya Waterworks Solutions,2023-08-09,2024-01-08,1528248,1592929,840536,55,15,In Progress,15.679855,79.540346,2ed768085fce3511,15.679372,79.540744,Electrification,2,DUPLICATE_ASSET
WRK-TEL-00528,Telangana,Warangal,Warangal,Lok Sabha,Geeta Nair,Village Electrification Works Colony Block A,Electrification,District Rural Development Agency,VEN-TEL-001,Sri Balaji Infra Projects,2025-04-21,2025-05-13,1581824,1532550,1571530,100,0,Completed,18.413387,79.24719,7b6dbe9a46396dfd,18.414254,79.245317,Electrification,2,COMPLIANT
WRK-UTT-00585,Uttarakhand,Dehradun,Dehradun,Lok Sabha,Ashok Naik,Construction of Public Toilet Complex New Township Sector 3,Sanitation,District Rural Development Agency,VEN-UTT-007,Sindhudurg Infra Projects,2024-02-11,2024-02-27,2380057,2613961,2289654,100,0,Completed,29.734831,79.075398,515a753826037c70,29.73301,79.077344,Sanitation,2,COMPLIANT
WRK-MAN-00344,Manipur,Imphal West,Imphal West,Lok Sabha,Kamlesh Chauhan,Panchayat Bhawan Renovation Ward 12,Community Infrastructure,Panchayati Raj Engineering Dept,VEN-MAN-001,Kashi Infrastructure Solutions,2024-04-13,2024-05-10,444539,522832,0,0,857,Stalled,24.551096,94.195298,965f6112c1e93133,24.552559,94.194239,Community Infrastructure,0,COMPLIANT
WRK-TRI-00552,Tripura,Sepahijala,Sepahijala,Lok Sabha,Rajesh Bhatt,Construction of Public Toilet Complex Municipal Ward 18,Sanitation,Panchayati Raj Engineering Dept,VEN-TRI-005,Namma Engineering Works,2024-07-03,2024-07-18,3532985,3129151,0,0,788,Stalled,23.680651,91.881841,e737f194cdd674be,23.679184,91.881254,Sanitation,0,COMPLIANT
WRK-TRI-00559,Tripura,Sepahijala,Sepahijala,Lok Sabha,Rajesh Bhatt,Construction of Community Centre Sector 7,Community Infrastructure,Public Works Division,VEN-TRI-005,Namma Engineering Works,2023-10-09,2023-10-26,1597542,1479181,1197812,75,264,Stalled,23.738683,92.244688,a390edcad9c65ec4,23.737477,92.245514,Community Infrastructure,2,COMPLIANT
WRK-UTT-00571,Uttar Pradesh,Varanasi,Varanasi,Lok Sabha,Manoj Tripathi,School Boundary Wall Construction Sector 7,Education Infrastructure,Municipal Corporation Engineering Wing,VEN-UTT-004,Konkan Nirman Udyog,2025-04-16,2025-05-01,2818869,3016081,2025665,75,126,In Progress,26.588887,80.861558,5de94244f67281ef,26.589318,80.859836,Education Infrastructure,2,COMPLIANT
WRK-JHA-00233,Jharkhand,Dhanbad,Dhanbad,Lok Sabha,Manoj Sharma,Installation of RO Drinking Water Unit Colony Block A,Drinking Water,Panchayati Raj Engineering Dept,VEN-JHA-005,Kashi Construction Pvt Ltd,2023-08-05,2023-08-29,2323880,2218423,0,0,1112,Stalled,23.609263,85.304191,c759844624c9c392,23.607457,85.305932,Drinking Water,0,COMPLIANT
WRK-TRI-00545,Tripura,West Tripura,West Tripura,Lok Sabha,Rajesh Bhatt,Overhead Water Tank Construction Panchayat East,Drinking Water,Public Works Division,VEN-TRI-002,Vindhya Infra Projects,2025-04-01,2025-04-22,2789818,2664086,0,0,510,Stalled,23.876549,91.710993,413cf839e14f279d,23.878519,91.710728,Drinking Water,0,COMPLIANT
WRK-HIM-00197,Himachal Pradesh,Shimla,Shimla,Lok Sabha,Sanjeev Patel,Overhead Water Tank Construction Panchayat West,Drinking Water,Public Works Division,VEN-HIM-005,Sri Balaji Builders & Co,2024-08-07,2024-08-17,2389047,2109101,2342140,100,0,Completed,31.05216,76.816245,cd0c09e0a2c62712,31.051484,76.818143,Drinking Water,2,COMPLIANT
WRK-KAR-00260,Karnataka,Belagavi,Belagavi,Lok Sabha,Neha Naik,Construction of Health Wellness Centre Ward 4,Health Infrastructure,Public Works Division,VEN-KAR-001,Shivalik Waterworks Solutions,2023-11-08,2023-12-02,3264382,2843953,625800,20,814,Stalled,15.581591,75.794571,c13ee779d685b9e7,15.582769,75.795853,Health Infrastructure,2,COMPLIANT
WRK-MAD-00295,Madhya Pradesh,Indore,Indore,Lok Sabha,Anil Chauhan,Development of Public Ground Panchayat East,Public Amenities,Public Works Division,VEN-MAD-004,Cauvery Civil Contractors,2023-04-01,2023-05-01,2334247,2422140,2320583,100,0,Completed,23.069188,78.54816,c5257fc81273f256,23.069669,78.547443,Public Amenities,2,COMPLIANT
WRK-ASS-00066,Assam,Nagaon,Nagaon,Lok Sabha,Neha Bhatt,Construction of Public Toilet Complex Ward 9,Sanitation,District Rural Development Agency,VEN-ASS-002,Purvanchal Nirman Udyog,2023-11-25,2023-12-15,3172800,3547937,3058146,100,0,Completed,26.587823,93.327622,61b768c5fefb929f,26.587984,93.328816,Sanitation,2,COMPLIANT
WRK-UTT-00573,Uttar Pradesh,Varanasi,Varanasi,Lok Sabha,Manoj Tripathi,Renovation of Primary Health Sub-Centre New Township Sector 3,Health Infrastructure,Municipal Corporation Engineering Wing,VEN-UTT-001,Nilgiri Developers,2023-07-18,2023-08-14,3710991,3387559,3562982,100,0,Completed,26.83104,80.996481,8e8753b028112bf5,26.830817,80.995134,Health Infrastructure,2,COMPLIANT
WRK-UTT-00581,Uttar Pradesh,Kanpur Nagar,Kanpur Nagar,Lok Sabha,Manoj Tripathi,Repair of Village Approach Road Colony Block A,Roads & Connectivity,Public Works Division,VEN-UTT-001,Nilgiri Developers,2025-03-19,2025-04-01,3155162,3079763,625903,20,425,Stalled,27.143082,80.570349,3feb471c47374f4f,27.142543,80.568665,Roads & Connectivity,2,COMPLIANT
WRK-AND-00007,Andhra Pradesh,Guntur,Guntur,Lok Sabha,Kamlesh Mishra,Construction of Community Hall Municipal Ward 18,Public Amenities,Public Works Division,VEN-AND-001,Sri Balaji Civil Contractors,2025-02-27,2025-03-26,3208114,3449409,1839361,60,215,Stalled,15.860712,79.702979,269e4a42d8aea046,15.862527,79.704482,Public Amenities,2,COMPLIANT
WRK-ODI-00414,Odisha,Cuttack,Cuttack,Lok Sabha,Sunil Gupta,Installation of Solar Street Lighting Gram Sabha Zone 2,Electrification,Municipal Corporation Engineering Wing,VEN-ODI-002,Konkan Infra Projects,2023-09-02,2023-09-21,3766062,3840504,2243840,60,436,Stalled,21.28061,85.205642,d6cc91fd2d24f131,21.281994,85.20471,Electrification,2,COMPLIANT
WRK-ODI-00412,Odisha,Cuttack,Cuttack,Lok Sabha,Sunil Gupta,Establishment of IT Skill Development Centre Colony Block A,Skill Development,Public Works Division,VEN-ODI-003,Vindhya Electricals,2023-06-18,2023-07-18,3531791,3755011,2573736,75,289,Stalled,20.983658,84.858562,c606560db1b6992b,20.983267,84.859062,Skill Development,2,COMPLIANT
WRK-HIM-00208,Himachal Pradesh,Kangra,Kangra,Lok Sabha,Sanjeev Patel,Community Sanitation Block Ward 4,Sanitation,Municipal Corporation Engineering Wing,VEN-HIM-001,Ganga Engineering Works,2024-04-04,2024-04-20,1391910,1449144,271493,20,702,Stalled,31.213128,76.872498,1b73748181fba15b,31.21125,76.871988,Sanitation,2,COMPLIANT
WRK-PUN-00442,Punjab,Amritsar,Amritsar,Lok Sabha,Pradeep Patel,Construction of Public Toilet Complex Gram Sabha Zone 2,Sanitation,Municipal Corporation Engineering Wing,VEN-PUN-006,Om Sai Waterworks Solutions,2023-12-04,2023-12-27,3976896,3831980,0,0,992,Stalled,30.987834,75.31194,e3897077b60de92d,30.98773,75.310027,Sanitation,0,COMPLIANT
WRK-MAN-00336,Manipur,Imphal East,Imphal East,Rajya Sabha,Kamlesh Chauhan,Village Electrification Works Municipal Ward 18,Electrification,District Rural Development Agency,VEN-MAN-003,Kashi Waterworks Solutions,2023-08-23,2023-09-11,2500583,2707878,2414485,100,0,Completed,24.977494,93.938762,05921921402762e5,24.975697,93.936878,Electrification,2,COMPLIANT
WRK-ASS-00052,Assam,Kamrup,Kamrup,Lok Sabha,Neha Bhatt,Renovation of Government Primary School Colony Block A,Education Infrastructure,Public Works Division,VEN-ASS-002,Purvanchal Nirman Udyog,2023-06-11,2023-06-29,3848893,3540834,1488742,40,704,Stalled,26.430774,92.751338,87ca94837774a87c,26.428784,92.752242,Education Infrastructure,2,COMPLIANT
WRK-MIZ-00376,Mizoram,Aizawl,Aizawl,Lok Sabha,Naveen Deshmukh,Renovation of Government Primary School Colony Block A,Education Infrastructure,Public Works Division,VEN-MIZ-003,Ganga Infrastructure Solutions,2025-01-01,2025-01-25,3382541,3252379,3278507,100,0,Completed,23.317101,92.962336,93e2e957bf72af82,23.316287,92.963348,Education Infrastructure,2,COMPLIANT
WRK-MEG-00352,Meghalaya,East Khasi Hills,East Khasi Hills,Lok Sabha,Ravi Naik,Construction of Additional Classrooms Gram Sabha Zone 2,Education Infrastructure,Panchayati Raj Engineering Dept,VEN-MEG-004,Namma Civil Contractors,2023-11-30,2023-12-24,3483118,3345060,3068623,90,100,In Progress,25.740466,91.009661,4d2176dfb1ece61d,25.739524,91.010939,Education Infrastructure,2,COMPLIANT
WRK-HAR-00178,Haryana,Faridabad,Faridabad,Lok Sabha,Vikram Reddy,Drinking Water Hand Pump Installation New Township Sector 3,Drinking Water,Zilla Parishad Works Department,VEN-HAR-001,Om Sai Infrastructure Solutions,2024-08-27,2024-09-07,964842,1052224,0,0,737,Stalled,29.422064,75.740741,ec56d819e1557e6e,29.421924,75.73987,Drinking Water,0,COMPLIANT
WRK-ARU-00043,Arunachal Pradesh,East Siang,East Siang,Lok Sabha,Anil Mishra,Overhead Water Tank Construction New Township Sector 3,Drinking Water,Public Works Division,VEN-ARU-001,Namma Infra Projects,2023-09-03,2023-09-17,3771968,3702176,2699575,75,274,Stalled,28.016553,94.774258,7777ffc96835e686,28.016218,94.774643,Drinking Water,2,COMPLIANT
WRK-ODI-00413,Odisha,Cuttack,Cuttack,Rajya Sabha,Sunil Gupta,Construction of CC Road at Municipal Ward 18,Roads & Connectivity,District Rural Development Agency,VEN-ODI-005,Cauvery Electricals,2024-08-24,2024-09-09,3497456,3071622,673887,20,588,Stalled,21.062041,85.345647,4324b9c18858af7a,21.063452,85.347274,Roads & Connectivity,2,COMPLIANT
WRK-JHA-00239,Jharkhand,Jamshedpur,Jamshedpur,Lok Sabha,Manoj Sharma,Panchayat Bhawan Renovation Colony Block A,Community Infrastructure,Zilla Parishad Works Department,VEN-JHA-003,Konkan Nirman Udyog,2024-10-17,2024-10-28,380285,354380,335763,90,69,In Progress,23.83494,85.575994,33249fa883bc4039,23.83626,85.57764,Community Infrastructure,2,COMPLIANT
WRK-ASS-00055,Assam,Dibrugarh,Dibrugarh,Lok Sabha,Neha Bhatt,Drinking Water Hand Pump Installation Gram Sabha Zone 2,Drinking Water,Public Works Division,VEN-ASS-003,Malwa Electricals,2024-12-29,2025-01-20,2644671,3025612,1575087,60,241,Stalled,26.488074,92.841608,d4d2d4c473d7fbe0,26.487341,92.842483,Drinking Water,2,COMPLIANT
WRK-PUN-00428,Punjab,Ludhiana,Ludhiana,Lok Sabha,Pradeep Patel,Installation of Solar Street Lighting New Township Sector 3,Electrification,Panchayati Raj Engineering Dept,VEN-PUN-001,Vindhya Engineering Works,2023-12-16,2024-01-11,2795483,2899033,1099813,40,587,Stalled,30.852891,75.654981,f47345814c6e32e4,30.851055,75.653698,Electrification,2,COMPLIANT
WRK-CHA-00671,Chandigarh,Chandigarh,Chandigarh,Lok Sabha,Geeta Naik,Construction of CC Road at Colony Block A,Roads & Connectivity,Zilla Parishad Works Department,VEN-CHA-002,Sri Balaji Construction Pvt Ltd,2023-06-14,2023-06-28,2730351,2459634,1086912,40,705,Stalled,30.616794,76.701254,146936904ec5355d,30.617022,76.702102,Roads & Connectivity,2,COMPLIANT
WRK-MAN-00350,Manipur,Imphal West,Imphal West,Lok Sabha,Kamlesh Chauhan,Widening of Internal Road New Township Sector 3,Roads & Connectivity,Panchayati Raj Engineering Dept,VEN-MAN-003,Kashi Waterworks Solutions,2025-04-14,2025-05-12,1209175,1392377,236733,20,392,Stalled,24.721988,94.031356,7c0296047a4be740,24.721155,94.032306,Roads & Connectivity,2,COMPLIANT
WRK-JAM-00659,Jammu and Kashmir,Jammu,Jammu,Lok Sabha,Manoj Iyer,Children's Play Area Development Colony Block A,Parks & Recreation,Public Works Division,VEN-JAM-001,Ganga Electricals,2023-06-01,2023-06-19,4012233,3884344,763080,20,947,Stalled,33.684271,76.531416,99ef66c668333464,33.683169,76.530933,Parks & Recreation,2,COMPLIANT
WRK-BIH-00084,Bihar,Gaya,Gaya,Rajya Sabha,Rekha Singh,Installation of Solar Street Lighting Ward 12,Electrification,Municipal Corporation Engineering Wing,VEN-BIH-006,Purvanchal Builders & Co,2025-02-15,2025-03-10,2331913,2432755,1350797,60,222,Stalled,25.457035,85.186486,5d771145e624c6ef,25.4581,85.185254,Electrification,2,COMPLIANT
